Scheduled Arrival Time,minutes_early,line_ref,direction_ref,stop_point_ref,time,late bin,line_encoded,direction_encoded,stop_encoded,time_encoded,late_class
2019-07-29 18:00:03-07:00,-0.6333333333333333,2,Inbound,16127,18.0,0-5 min late,1,0,366,180,3
2019-07-29 18:00:42-07:00,0.0,M,Inbound,16257,18.0,0-5 min late,4,0,378,180,3
2019-07-29 18:01:31-07:00,0.8,7,Inbound,15295,18.0,ontime or early,3,0,187,180,4
2019-07-29 18:01:22-07:00,0.6333333333333333,N,Inbound,15206,18.0,ontime or early,5,0,167,180,4
2019-07-29 18:02:00-07:00,1.2166666666666666,38,Outbound,14757,18.0,ontime or early,2,1,117,180,4
2019-07-29 18:01:00-07:00,0.13333333333333333,2,Outbound,16606,18.0,ontime or early,1,1,413,180,4
2019-07-29 18:00:29-07:00,-0.4166666666666667,2,Outbound,16594,18.0,0-5 min late,1,1,401,180,3
2019-07-29 18:01:00-07:00,0.03333333333333333,14,Inbound,15601,18.0,ontime or early,0,0,270,180,4
2019-07-29 18:02:43-07:00,1.4,M,Inbound,16898,18.0,ontime or early,4,0,423,180,4
2019-07-29 18:00:46-07:00,-0.6166666666666667,14,Outbound,15529,18.0,0-5 min late,0,1,211,180,3
2019-07-29 18:04:00-07:00,2.55,M,Outbound,16739,18.1,ontime or early,4,1,421,181,4
2019-07-29 18:03:05-07:00,1.0833333333333333,7,Outbound,15639,18.0,ontime or early,3,1,292,180,4
2019-07-29 18:02:00-07:00,-0.26666666666666666,M,Inbound,13718,18.0,0-5 min late,4,0,34,180,3
2019-07-29 18:02:36-07:00,-0.45,14,Outbound,15532,18.0,0-5 min late,0,1,214,180,3
2019-07-29 18:05:58-07:00,2.8666666666666667,M,Outbound,17125,18.1,ontime or early,4,1,437,181,4
2019-07-29 18:04:15-07:00,-0.06666666666666667,14,Outbound,15534,18.1,0-5 min late,0,1,216,181,3
2019-07-29 18:08:00-07:00,1.8666666666666667,M,Outbound,16503,18.1,ontime or early,4,1,391,181,4
2019-07-29 18:09:43-07:00,-0.23333333333333334,2,Inbound,16608,18.2,0-5 min late,1,0,415,182,3
2019-07-29 18:10:52-07:00,0.8833333333333333,38,Inbound,14281,18.2,ontime or early,2,0,85,182,4
2019-07-29 18:12:32-07:00,2.466666666666667,N,Outbound,15219,18.2,ontime or early,5,1,178,182,4
2019-07-29 18:09:41-07:00,-0.4166666666666667,2,Outbound,16609,18.2,0-5 min late,1,1,416,182,3
2019-07-29 18:12:00-07:00,1.85,38,Outbound,14758,18.2,ontime or early,2,1,118,182,4
2019-07-29 18:13:33-07:00,3.283333333333333,N,Outbound,15205,18.2,ontime or early,5,1,166,182,4
2019-07-29 18:10:20-07:00,0.016666666666666666,2,Outbound,16611,18.2,ontime or early,1,1,418,182,4
2019-07-29 18:11:06-07:00,0.6666666666666666,N,Inbound,13212,18.2,ontime or early,5,0,1,182,4
2019-07-29 18:12:05-07:00,1.6333333333333333,38,Inbound,14764,18.2,ontime or early,2,0,123,182,4
2019-07-29 18:12:55-07:00,2.466666666666667,7,Outbound,15656,18.2,ontime or early,3,1,302,182,4
2019-07-29 18:11:02-07:00,0.5666666666666667,7,Inbound,15299,18.2,ontime or early,3,0,191,182,4
2019-07-29 18:10:25-07:00,-0.13333333333333333,N,Outbound,17145,18.2,0-5 min late,5,1,439,182,3
2019-07-29 18:11:11-07:00,0.5833333333333334,14,Outbound,15540,18.2,ontime or early,0,1,222,182,4
2019-07-29 18:10:38-07:00,-0.31666666666666665,2,Inbound,16022,18.2,0-5 min late,1,0,357,182,3
2019-07-29 18:11:03-07:00,0.0,N,Inbound,13911,18.2,0-5 min late,5,0,46,182,3
2019-07-29 18:11:03-07:00,-0.016666666666666666,2,Inbound,16610,18.2,0-5 min late,1,0,417,182,3
2019-07-29 18:12:00-07:00,0.9166666666666666,38,Inbound,14279,18.2,ontime or early,2,0,83,182,4
2019-07-29 18:11:51-07:00,0.6166666666666667,7,Inbound,15297,18.2,ontime or early,3,0,189,182,4
2019-07-29 18:13:28-07:00,2.0166666666666666,38,Outbound,14290,18.2,ontime or early,2,1,92,182,4
2019-07-29 18:11:12-07:00,-0.2833333333333333,2,Outbound,16604,18.2,0-5 min late,1,1,411,182,3
2019-07-29 18:14:19-07:00,2.7333333333333334,7,Outbound,15676,18.2,ontime or early,3,1,307,182,4
2019-07-29 18:12:31-07:00,0.8,7,Inbound,15295,18.2,ontime or early,3,0,187,182,4
2019-07-29 18:12:07-07:00,0.35,N,Inbound,15122,18.2,ontime or early,5,0,151,182,4
2019-07-29 18:11:46-07:00,-0.16666666666666666,M,Inbound,17111,18.2,0-5 min late,4,0,436,182,3
2019-07-29 18:14:48-07:00,2.3,38,Outbound,14762,18.2,ontime or early,2,1,121,182,4
2019-07-29 18:33:49-07:00,4.016666666666667,7,Outbound,15763,18.6,ontime or early,3,1,340,186,4
2019-07-29 18:29:30-07:00,-0.31666666666666665,38,Outbound,14766,18.5,0-5 min late,2,1,125,185,3
2019-07-29 18:30:04-07:00,0.21666666666666667,7,Outbound,15306,18.5,ontime or early,3,1,198,185,4
2019-07-29 18:28:41-07:00,-1.2166666666666666,2,Outbound,13896,18.5,0-5 min late,1,1,43,185,3
2019-07-29 18:28:43-07:00,-1.2,2,Inbound,16019,18.5,0-5 min late,1,0,354,185,3
2019-07-29 18:31:23-07:00,1.45,14,Inbound,15567,18.5,ontime or early,0,0,241,185,4
2019-07-29 18:27:38-07:00,-2.316666666666667,M,Outbound,13387,18.4,0-5 min late,4,1,6,184,3
2019-07-29 18:29:38-07:00,-0.3333333333333333,2,Outbound,16598,18.5,0-5 min late,1,1,405,185,3
2019-07-29 18:32:04-07:00,2.1,N,Inbound,15234,18.5,ontime or early,5,0,183,185,4
2019-07-29 18:31:02-07:00,1.05,38,Inbound,14272,18.5,ontime or early,2,0,78,185,4
2019-07-29 18:30:26-07:00,0.45,38,Outbound,14273,18.5,ontime or early,2,1,79,185,4
2019-07-29 18:32:13-07:00,2.15,14,Outbound,15598,18.5,ontime or early,0,1,267,185,4
2019-07-29 18:30:32-07:00,0.4666666666666667,N,Outbound,15219,18.5,ontime or early,5,1,178,185,4
2019-07-29 18:23:34-07:00,-6.516666666666667,N,Inbound,15204,18.4,5-10 min late,5,0,165,184,2
2019-07-29 18:33:00-07:00,2.9,14,Inbound,15535,18.6,ontime or early,0,0,217,186,4
2019-07-29 18:31:24-07:00,1.3,38,Inbound,14291,18.5,ontime or early,2,0,93,185,4
2019-07-29 18:16:00-07:00,-14.1,M,Outbound,13719,18.3,10-20 min late,4,1,35,183,1
2019-07-29 18:30:03-07:00,-0.06666666666666667,14,Outbound,15579,18.5,0-5 min late,0,1,250,185,3
2019-07-29 18:31:03-07:00,0.9166666666666666,N,Outbound,15121,18.5,ontime or early,5,1,150,185,4
2019-07-29 18:31:03-07:00,0.9166666666666666,N,Outbound,15121,18.5,ontime or early,5,1,150,185,4
2019-07-29 18:30:00-07:00,-0.15,7,Inbound,15765,18.5,0-5 min late,3,0,342,185,3
2019-07-29 18:31:02-07:00,0.8666666666666667,7,Inbound,15303,18.5,ontime or early,3,0,195,185,4
2019-07-29 18:30:59-07:00,0.8,7,Inbound,17757,18.5,ontime or early,3,0,450,185,4
2019-07-29 18:29:57-07:00,-0.25,2,Inbound,16018,18.5,0-5 min late,1,0,353,185,3
2019-07-29 18:30:24-07:00,0.18333333333333332,38,Outbound,14725,18.5,ontime or early,2,1,114,185,4
2019-07-29 18:29:03-07:00,-1.3166666666666667,M,Outbound,16219,18.5,0-5 min late,4,1,372,185,3
2019-07-29 18:30:10-07:00,-0.25,M,Inbound,13385,18.5,0-5 min late,4,0,5,185,3
2019-07-29 18:30:23-07:00,-0.05,14,Inbound,15574,18.5,0-5 min late,0,0,246,185,3
2019-07-29 18:32:07-07:00,1.6333333333333333,M,Inbound,15726,18.5,ontime or early,4,0,317,185,4
2019-07-29 18:31:13-07:00,0.6166666666666667,38,Inbound,15638,18.5,ontime or early,2,0,291,185,4
2019-07-29 18:30:26-07:00,-0.18333333333333332,2,Inbound,16020,18.5,0-5 min late,1,0,355,185,3
2019-07-29 18:30:00-07:00,-0.7166666666666667,14,Outbound,15536,18.5,0-5 min late,0,1,218,185,3
2019-07-29 18:30:40-07:00,-0.15,M,Inbound,16225,18.5,0-5 min late,4,0,376,185,3
2019-07-29 18:31:00-07:00,0.13333333333333333,2,Outbound,16606,18.5,ontime or early,1,1,413,185,4
2019-07-29 18:41:00-07:00,1.1833333333333333,38,Inbound,15817,18.7,ontime or early,2,0,346,187,4
2019-07-29 18:42:36-07:00,2.7666666666666666,7,Outbound,15655,18.7,ontime or early,3,1,301,187,4
2019-07-29 18:22:56-07:00,-16.9,M,Outbound,13716,18.4,10-20 min late,4,1,32,184,1
2019-07-29 18:43:26-07:00,3.55,14,Outbound,15590,18.7,ontime or early,0,1,259,187,4
2019-07-29 18:40:00-07:00,0.11666666666666667,N,Inbound,15212,18.7,ontime or early,5,0,173,187,4
2019-07-29 18:42:55-07:00,3.0166666666666666,38,Outbound,14769,18.7,ontime or early,2,1,128,187,4
2019-07-29 18:36:00-07:00,-3.9166666666666665,2,Inbound,16592,18.6,0-5 min late,1,0,399,186,3
2019-07-29 18:40:44-07:00,0.8,38,Outbound,14767,18.7,ontime or early,2,1,126,187,4
2019-07-29 18:42:54-07:00,2.9166666666666665,38,Outbound,16109,18.7,ontime or early,2,1,362,187,4
2019-07-29 18:41:00-07:00,1.0,M,Inbound,17109,18.7,ontime or early,4,0,435,187,4
2019-07-29 18:42:04-07:00,2.05,14,Inbound,15542,18.7,ontime or early,0,0,224,187,4
2019-07-29 18:30:02-07:00,-9.983333333333333,N,Outbound,15195,18.5,5-10 min late,5,1,156,185,2
2019-07-29 18:39:01-07:00,-1.0333333333333334,2,Outbound,16595,18.6,0-5 min late,1,1,402,186,3
2019-07-29 18:39:34-07:00,-0.5,38,Inbound,14272,18.6,0-5 min late,2,0,78,186,3
2019-07-29 18:42:00-07:00,1.9333333333333333,M,Inbound,16992,18.7,ontime or early,4,0,425,187,4
2019-07-29 18:41:47-07:00,1.6666666666666667,7,Outbound,14954,18.7,ontime or early,3,1,139,187,4
2019-07-29 18:44:00-07:00,3.8833333333333333,N,Inbound,13913,18.7,ontime or early,5,0,48,187,4
2019-07-29 18:37:00-07:00,-3.1333333333333333,14,Outbound,15566,18.6,0-5 min late,0,1,240,186,3
2019-07-29 18:42:00-07:00,1.85,38,Inbound,15818,18.7,ontime or early,2,0,347,187,4
2019-07-29 18:41:40-07:00,1.5,14,Outbound,15558,18.7,ontime or early,0,1,236,187,4
2019-07-29 18:32:00-07:00,-8.166666666666666,M,Outbound,16739,18.5,5-10 min late,4,1,421,185,2
2019-07-29 18:41:00-07:00,0.8,14,Inbound,15601,18.7,ontime or early,0,0,270,187,4
2019-07-29 18:36:25-07:00,-3.8333333333333335,7,Inbound,13430,18.6,0-5 min late,3,0,13,186,3
2019-07-29 18:36:32-07:00,-3.716666666666667,7,Outbound,15296,18.6,0-5 min late,3,1,188,186,3
2019-07-29 18:24:00-07:00,-16.366666666666667,M,Outbound,13358,18.4,10-20 min late,4,1,2,184,1
2019-07-29 18:41:02-07:00,0.65,2,Outbound,16607,18.7,ontime or early,1,1,414,187,4
2019-07-29 18:40:47-07:00,0.38333333333333336,2,Inbound,14044,18.7,ontime or early,1,0,56,187,4
2019-07-29 18:33:41-07:00,-6.716666666666667,N,Outbound,15193,18.6,5-10 min late,5,1,154,186,2
2019-07-29 18:43:00-07:00,2.566666666666667,N,Inbound,15419,18.7,ontime or early,5,0,208,187,4
2019-07-29 18:30:32-07:00,-9.933333333333334,N,Outbound,15219,18.5,5-10 min late,5,1,178,185,2
2019-07-29 18:40:14-07:00,-0.25,2,Inbound,16022,18.7,0-5 min late,1,0,357,187,3
2019-07-29 18:43:46-07:00,3.2666666666666666,2,Outbound,16595,18.7,ontime or early,1,1,402,187,4
2019-07-29 18:41:00-07:00,0.48333333333333334,7,Inbound,14958,18.7,ontime or early,3,0,142,187,4
2019-07-29 18:39:11-07:00,-1.3666666666666667,M,Inbound,13717,18.6,0-5 min late,4,0,33,186,3
2019-07-29 18:40:30-07:00,-0.08333333333333333,7,Inbound,15762,18.7,0-5 min late,3,0,339,187,3
2019-07-29 18:47:41-07:00,-2.316666666666667,2,Outbound,15669,18.8,0-5 min late,1,1,305,188,3
2019-07-29 18:37:17-07:00,-12.716666666666667,M,Outbound,16226,18.6,10-20 min late,4,1,377,186,1
2019-07-29 18:52:26-07:00,2.4166666666666665,14,Inbound,17841,18.9,ontime or early,0,0,452,189,4
2019-07-29 18:54:36-07:00,4.566666666666666,7,Outbound,15655,18.9,ontime or early,3,1,301,189,4
2019-07-29 18:45:43-07:00,-4.333333333333333,2,Inbound,16126,18.8,0-5 min late,1,0,365,188,3
2019-07-29 18:54:41-07:00,4.6,2,Outbound,16609,18.9,ontime or early,1,1,416,189,4
2019-07-29 18:49:35-07:00,-0.5166666666666667,2,Outbound,16609,18.8,0-5 min late,1,1,416,188,3
2019-07-29 18:50:13-07:00,0.06666666666666667,38,Inbound,14765,18.8,ontime or early,2,0,124,188,4
2019-07-29 18:51:03-07:00,0.9,N,Inbound,15220,18.8,ontime or early,5,0,179,188,4
2019-07-29 18:47:27-07:00,-2.716666666666667,7,Inbound,15297,18.8,0-5 min late,3,0,189,188,3
2019-07-29 18:48:53-07:00,-1.2833333333333334,M,Inbound,17449,18.8,0-5 min late,4,0,448,188,3
2019-07-29 18:47:00-07:00,-3.2,M,Outbound,17217,18.8,0-5 min late,4,1,441,188,3
2019-07-29 18:45:29-07:00,-4.8,14,Outbound,15597,18.8,0-5 min late,0,1,266,188,3
2019-07-29 18:52:00-07:00,1.6833333333333333,38,Outbound,14755,18.9,ontime or early,2,1,115,189,4
2019-07-29 18:49:31-07:00,-0.85,14,Inbound,15586,18.8,0-5 min late,0,0,256,188,3
2019-07-29 18:48:06-07:00,-2.283333333333333,7,Outbound,13447,18.8,0-5 min late,3,1,21,188,3
2019-07-29 18:51:22-07:00,0.9833333333333333,N,Outbound,15203,18.8,ontime or early,5,1,164,188,4
2019-07-29 18:50:28-07:00,0.016666666666666666,38,Outbound,14290,18.8,ontime or early,2,1,92,188,4
2019-07-29 18:48:24-07:00,-2.05,7,Inbound,15742,18.8,0-5 min late,3,0,323,188,3
2019-07-29 18:49:00-07:00,-1.45,N,Inbound,15225,18.8,0-5 min late,5,0,182,188,3
2019-07-29 18:50:58-07:00,0.5,M,Outbound,17125,18.8,ontime or early,4,1,437,188,4
2019-07-29 18:53:42-07:00,3.2,7,Outbound,15310,18.9,ontime or early,3,1,201,189,4
2019-07-29 18:46:32-07:00,-3.966666666666667,M,Inbound,15727,18.8,0-5 min late,4,0,318,188,3
2019-07-29 18:52:48-07:00,2.283333333333333,14,Inbound,15546,18.9,ontime or early,0,0,228,189,4
2019-07-29 18:48:39-07:00,-1.9,14,Outbound,15835,18.8,0-5 min late,0,1,349,188,3
2019-07-29 18:49:13-07:00,-1.35,14,Outbound,15529,18.8,0-5 min late,0,1,211,188,3
2019-07-29 18:51:32-07:00,0.9333333333333333,N,Inbound,15196,18.8,ontime or early,5,0,157,188,4
2019-07-29 18:48:04-07:00,-2.5833333333333335,7,Inbound,15295,18.8,0-5 min late,3,0,187,188,3
2019-07-29 18:52:20-07:00,1.65,2,Inbound,16586,18.9,ontime or early,1,0,393,189,4
2019-07-29 18:46:25-07:00,-4.283333333333333,N,Outbound,15119,18.8,0-5 min late,5,1,148,188,3
2019-07-29 18:46:22-07:00,-4.366666666666666,38,Outbound,14263,18.8,0-5 min late,2,1,69,188,3
2019-07-29 18:49:43-07:00,-1.0666666666666667,M,Inbound,16265,18.8,0-5 min late,4,0,381,188,3
2019-07-29 18:51:05-07:00,0.2833333333333333,38,Inbound,14268,18.8,ontime or early,2,0,74,188,4
2019-07-29 18:29:29-07:00,-21.316666666666666,N,Outbound,15213,18.5,more than 20 min late,5,1,174,185,0
2019-07-29 18:46:36-07:00,-4.483333333333333,2,Inbound,16017,18.8,0-5 min late,1,0,352,188,3
2019-07-29 18:51:18-07:00,0.2,38,Inbound,14256,18.8,ontime or early,2,0,62,188,4
2019-07-29 19:02:02-07:00,2.05,14,Outbound,15573,19.0,ontime or early,0,1,245,190,4
2019-07-29 18:59:59-07:00,0.0,38,Inbound,14294,19.0,0-5 min late,2,0,96,190,3
2019-07-29 19:02:25-07:00,2.4,14,Inbound,15553,19.0,ontime or early,0,0,233,190,4
2019-07-29 19:06:06-07:00,6.066666666666666,7,Outbound,14955,19.1,ontime or early,3,1,140,191,4
2019-07-29 18:58:16-07:00,-1.7833333333333334,7,Inbound,15327,19.0,0-5 min late,3,0,205,190,3
2019-07-29 18:54:15-07:00,-5.816666666666666,14,Outbound,15609,18.9,5-10 min late,0,1,276,189,2
2019-07-29 19:02:33-07:00,2.433333333333333,38,Inbound,14275,19.0,ontime or early,2,0,81,190,4
2019-07-29 19:02:00-07:00,1.8666666666666667,2,Inbound,16024,19.0,ontime or early,1,0,359,190,4
2019-07-29 19:01:00-07:00,0.8666666666666667,M,Inbound,17065,19.0,ontime or early,4,0,433,190,4
2019-07-29 18:59:02-07:00,-1.1166666666666667,M,Inbound,15417,19.0,0-5 min late,4,0,207,190,3
2019-07-29 18:58:02-07:00,-2.1333333333333333,N,Inbound,15197,19.0,0-5 min late,5,0,158,190,3
2019-07-29 19:01:59-07:00,1.8,14,Inbound,15605,19.0,ontime or early,0,0,273,190,4
2019-07-29 18:49:10-07:00,-11.016666666666667,2,Outbound,15671,18.8,10-20 min late,1,1,306,188,1
2019-07-29 19:00:13-07:00,0.0,38,Outbound,14302,19.0,0-5 min late,2,1,101,190,3
2019-07-29 19:04:28-07:00,4.233333333333333,38,Outbound,14257,19.1,ontime or early,2,1,63,191,4
2019-07-29 18:59:57-07:00,-0.2833333333333333,7,Inbound,15752,19.0,0-5 min late,3,0,330,190,3
2019-07-29 19:04:39-07:00,4.4,2,Outbound,16611,19.1,ontime or early,1,1,418,191,4
2019-07-29 19:01:26-07:00,1.1833333333333333,38,Inbound,14288,19.0,ontime or early,2,0,90,190,4
2019-07-29 18:38:38-07:00,-21.616666666666667,M,Outbound,16173,18.6,more than 20 min late,4,1,369,186,0
2019-07-29 19:02:00-07:00,1.7166666666666666,7,Outbound,14957,19.0,ontime or early,3,1,141,190,4
2019-07-29 19:02:15-07:00,1.95,14,Outbound,15609,19.0,ontime or early,0,1,276,190,4
2019-07-29 18:58:00-07:00,-2.316666666666667,M,Outbound,17217,19.0,0-5 min late,4,1,441,190,3
2019-07-29 19:01:03-07:00,0.7333333333333333,N,Inbound,13911,19.0,ontime or early,5,0,46,190,4
2019-07-29 19:01:59-07:00,1.65,14,Inbound,15628,19.0,ontime or early,0,0,290,190,4
2019-07-29 18:58:07-07:00,-2.216666666666667,7,Inbound,15649,19.0,0-5 min late,3,0,298,190,3
2019-07-29 18:58:22-07:00,-1.9666666666666666,N,Outbound,15203,19.0,0-5 min late,5,1,164,190,3
2019-07-29 19:04:30-07:00,4.133333333333334,7,Outbound,15753,19.1,ontime or early,3,1,331,191,4
2019-07-29 18:51:00-07:00,-9.45,N,Outbound,17219,18.8,5-10 min late,5,1,442,188,2
2019-07-29 19:01:31-07:00,1.05,2,Inbound,14043,19.0,ontime or early,1,0,55,190,4
2019-07-29 19:01:42-07:00,1.2333333333333334,N,Outbound,15121,19.0,ontime or early,5,1,150,190,4
2019-07-29 18:59:03-07:00,-1.4833333333333334,2,Outbound,13852,19.0,0-5 min late,1,1,37,190,3
2019-07-29 19:04:00-07:00,3.466666666666667,N,Inbound,16992,19.1,ontime or early,5,0,425,191,4
2019-07-29 18:57:00-07:00,-3.55,M,Outbound,16739,19.0,0-5 min late,4,1,421,190,3
2019-07-29 19:02:59-07:00,1.75,2,Inbound,16021,19.0,ontime or early,1,0,356,190,4
2019-07-29 19:11:29-07:00,1.4833333333333334,N,Outbound,15213,19.2,ontime or early,5,1,174,192,4
2019-07-29 19:11:22-07:00,1.3666666666666667,N,Outbound,15203,19.2,ontime or early,5,1,164,192,4
2019-07-29 19:10:30-07:00,0.45,14,Inbound,15582,19.2,ontime or early,0,0,252,192,4
2019-07-29 19:13:03-07:00,2.95,14,Inbound,15336,19.2,ontime or early,0,0,206,192,4
2019-07-29 19:02:38-07:00,-7.466666666666667,N,Outbound,16997,19.0,5-10 min late,5,1,430,190,2
2019-07-29 19:16:37-07:00,6.45,7,Outbound,14962,19.3,ontime or early,3,1,145,193,4
2019-07-29 19:06:56-07:00,-3.2666666666666666,N,Inbound,15214,19.1,0-5 min late,5,0,175,191,3
2019-07-29 19:13:00-07:00,2.783333333333333,2,Outbound,16613,19.2,ontime or early,1,1,420,192,4
2019-07-29 19:10:06-07:00,-0.13333333333333333,7,Outbound,13447,19.2,0-5 min late,3,1,21,192,3
2019-07-29 19:08:28-07:00,-1.7833333333333334,38,Inbound,14764,19.1,0-5 min late,2,0,123,191,3
2019-07-29 18:55:19-07:00,-14.95,M,Outbound,16266,18.9,10-20 min late,4,1,382,189,1
2019-07-29 19:10:00-07:00,-0.3,7,Inbound,15638,19.2,0-5 min late,3,0,291,192,3
2019-07-29 19:11:34-07:00,1.25,38,Outbound,14289,19.2,ontime or early,2,1,91,192,4
2019-07-29 19:12:00-07:00,1.6666666666666667,14,Inbound,15565,19.2,ontime or early,0,0,239,192,4
2019-07-29 19:08:16-07:00,-2.066666666666667,M,Inbound,16172,19.1,0-5 min late,4,0,368,191,3
2019-07-29 19:12:46-07:00,2.4166666666666665,38,Inbound,14305,19.2,ontime or early,2,0,104,192,4
2019-07-29 19:07:54-07:00,-2.466666666666667,14,Outbound,15623,19.1,0-5 min late,0,1,285,191,3
2019-07-29 19:05:31-07:00,-4.85,14,Outbound,15588,19.1,0-5 min late,0,1,257,191,3
2019-07-29 19:14:04-07:00,3.7,7,Outbound,15306,19.2,ontime or early,3,1,198,192,4
2019-07-29 19:12:20-07:00,1.9333333333333333,2,Inbound,16586,19.2,ontime or early,1,0,393,192,4
2019-07-29 19:07:00-07:00,-3.4,7,Inbound,15692,19.1,0-5 min late,3,0,312,191,3
2019-07-29 19:12:39-07:00,2.183333333333333,14,Outbound,15594,19.2,ontime or early,0,1,263,192,4
2019-07-29 19:11:56-07:00,1.3,38,Inbound,17301,19.2,ontime or early,2,0,446,192,4
2019-07-29 19:04:33-07:00,-6.133333333333334,M,Outbound,13403,19.1,5-10 min late,4,1,7,191,2
2019-07-29 19:04:38-07:00,-6.1,M,Outbound,16173,19.1,5-10 min late,4,1,369,191,2
2019-07-29 19:07:48-07:00,-2.966666666666667,38,Outbound,14762,19.1,0-5 min late,2,1,121,191,3
2019-07-29 19:08:09-07:00,-2.6166666666666667,N,Inbound,13915,19.1,0-5 min late,5,0,50,191,3
2019-07-29 19:08:32-07:00,-2.25,M,Inbound,15727,19.1,0-5 min late,4,0,318,191,3
2019-07-29 19:10:12-07:00,-0.6,2,Outbound,16604,19.2,0-5 min late,1,1,411,192,3
2019-07-29 19:10:13-07:00,-0.7333333333333333,38,Outbound,14282,19.2,0-5 min late,2,1,86,192,3
2019-07-29 19:17:00-07:00,6.05,N,Inbound,15239,19.3,ontime or early,5,0,185,193,4
2019-07-29 19:09:10-07:00,-1.95,M,Inbound,13385,19.2,0-5 min late,4,0,5,192,3
2019-07-29 19:20:42-07:00,0.6666666666666666,14,Outbound,15529,19.3,ontime or early,0,1,211,193,4
2019-07-29 19:22:02-07:00,2.0,38,Inbound,14272,19.4,ontime or early,2,0,78,194,4
2019-07-29 19:19:00-07:00,-1.05,14,Outbound,15592,19.3,0-5 min late,0,1,261,193,3
2019-07-29 19:16:49-07:00,-3.2666666666666666,14,Inbound,15574,19.3,0-5 min late,0,0,246,193,3
2019-07-29 19:26:17-07:00,6.183333333333334,38,Outbound,17854,19.4,ontime or early,2,1,453,194,4
2019-07-29 19:20:18-07:00,0.18333333333333332,2,Inbound,14044,19.3,ontime or early,1,0,56,193,4
2019-07-29 19:19:09-07:00,-0.9833333333333333,N,Inbound,13915,19.3,0-5 min late,5,0,50,193,3
2019-07-29 19:20:39-07:00,0.48333333333333334,2,Outbound,16611,19.3,ontime or early,1,1,418,193,4
2019-07-29 19:22:49-07:00,2.6333333333333333,38,Inbound,14258,19.4,ontime or early,2,0,64,194,4
2019-07-29 19:27:03-07:00,6.85,14,Inbound,15336,19.4,ontime or early,0,0,206,194,4
2019-07-29 19:25:02-07:00,4.816666666666666,7,Outbound,15751,19.4,ontime or early,3,1,329,194,4
2019-07-29 19:20:42-07:00,0.4666666666666667,7,Inbound,13431,19.3,ontime or early,3,0,14,193,4
2019-07-29 19:21:22-07:00,1.1166666666666667,14,Outbound,15548,19.4,ontime or early,0,1,230,194,4
2019-07-29 19:18:15-07:00,-2.0,M,Inbound,16224,19.3,0-5 min late,4,0,375,193,3
2019-07-29 19:23:00-07:00,2.716666666666667,38,Outbound,14295,19.4,ontime or early,2,1,97,194,4
2019-07-29 19:28:06-07:00,7.783333333333333,7,Outbound,14955,19.5,ontime or early,3,1,140,195,4
2019-07-29 19:29:15-07:00,8.933333333333334,7,Outbound,13441,19.5,ontime or early,3,1,15,195,4
2019-07-29 19:20:00-07:00,-0.3333333333333333,M,Outbound,17217,19.3,0-5 min late,4,1,441,193,3
2019-07-29 19:26:05-07:00,5.716666666666667,7,Inbound,14943,19.4,ontime or early,3,0,132,194,4
2019-07-29 19:20:16-07:00,-0.1,M,Inbound,16172,19.3,0-5 min late,4,0,368,193,3
2019-07-29 19:20:28-07:00,0.06666666666666667,38,Outbound,14257,19.3,ontime or early,2,1,63,193,4
2019-07-29 19:19:51-07:00,-0.65,2,Outbound,16602,19.3,0-5 min late,1,1,409,193,3
2019-07-29 19:20:00-07:00,-0.5,N,Outbound,16996,19.3,0-5 min late,5,1,429,193,3
2019-07-29 19:22:00-07:00,1.4833333333333334,M,Inbound,15419,19.4,ontime or early,4,0,208,194,4
2019-07-29 19:22:55-07:00,2.3666666666666667,14,Inbound,15537,19.4,ontime or early,0,0,219,194,4
2019-07-29 19:22:00-07:00,1.45,2,Inbound,16024,19.4,ontime or early,1,0,359,194,4
2019-07-29 19:21:30-07:00,0.9,2,Outbound,16585,19.4,ontime or early,1,1,392,194,4
2019-07-29 19:22:05-07:00,1.45,38,Inbound,13089,19.4,ontime or early,2,0,0,194,4
2019-07-29 19:17:21-07:00,-3.283333333333333,N,Inbound,15208,19.3,0-5 min late,5,0,169,193,3
2019-07-29 19:14:56-07:00,-5.716666666666667,M,Outbound,13716,19.2,5-10 min late,4,1,32,192,2
2019-07-29 19:13:49-07:00,-6.916666666666667,N,Outbound,13914,19.2,5-10 min late,5,1,49,192,2
2019-07-29 19:13:49-07:00,-6.916666666666667,N,Outbound,13914,19.2,5-10 min late,5,1,49,192,2
2019-07-29 19:21:25-07:00,0.6666666666666666,7,Inbound,13430,19.4,ontime or early,3,0,13,194,4
2019-07-29 19:20:00-07:00,-0.7666666666666667,N,Inbound,15212,19.3,0-5 min late,5,0,173,193,3
2019-07-29 19:17:00-07:00,-3.8333333333333335,M,Outbound,16739,19.3,0-5 min late,4,1,421,193,3
2019-07-29 19:20:55-07:00,0.05,2,Inbound,14043,19.3,ontime or early,1,0,55,193,4
2019-07-29 19:27:36-07:00,-2.4,7,Inbound,15758,19.4,0-5 min late,3,0,336,194,3
2019-07-29 19:24:56-07:00,-5.1,N,Outbound,15209,19.4,5-10 min late,5,1,170,194,2
2019-07-29 19:29:00-07:00,-1.1166666666666667,2,Outbound,16613,19.5,0-5 min late,1,1,420,195,3
2019-07-29 19:31:45-07:00,1.5833333333333333,14,Inbound,15615,19.5,ontime or early,0,0,280,195,4
